Creator_Experience_Years,Videos_Per_Month,Avg_Watch_Time_Min,Content_Quality_Score,Niche_Competition,Thumbnail_ClickRate,Upload_Consistency,Audience_Retention,Ad_CPM,Platform,Content_Type,Audience_Region,Monthly_Revenue
7,43,20.12286887268065,1,0.9587516051525907,4.837877789268179,2,71.1302224788761,13.84592950047514,YouTube,Vlog,India,5213.927541457997
9,8,23.97054187233425,5,0.0815097195153015,2.6679229527620416,9,66.49424702253876,13.003693800217713,YouTube,Vlog,US,6204.381999194207
4,55,1.396213253510055,5,0.791409188828291,3.7881128078063226,8,68.14625397130189,11.79876116633163,Instagram,Vlog,Europe,5201.741800741437
6,52,18.214910911811067,7,0.43988787074915636,1.754550124389073,7,49.95352369029473,1.454869397085789,YouTube,Vlog,Europe,4250.125459805251
9,2,12.979951365434955,4,0.6287971205886087,13.115092237896476,6,25.850831861341963,12.111227581056971,YouTube,Education,US,5500.268931373202
3,70,11.345118032570774,7,0.7912475178540601,10.120545330420738,3,51.22993079534964,13.224652310975133,YouTube,Education,India,5348.406074625674
8,30,6.1312565940657615,6,0.30312935194191304,1.4908783684042084,6,71.52545497949518,5.55085406490678,Twitch,Vlog,US,4592.382258232292
0,28,22.37400687053552,1,0.74059030610639,2.0524830040984825,1,45.67277882426102,2.4697271124974223,Instagram,Gaming,India,2601.68407869011
3,69,12.497115207157044,6,0.4461441338542832,16.72653401109941,5,28.609803323261076,12.485184398481595,Twitch,Education,US,6033.806955775747
1,70,7.918411440667107,3,0.14824848865221396,17.675607347796593,5,55.33705440197447,6.367041747488007,YouTube,Vlog,Europe,4493.502969000639
10,23,14.701875747362063,5,0.05690348333224693,12.254007025142647,4,42.413034594255386,8.244771077359983,YouTube,Vlog,India,5098.137816653293
11,78,23.139337350981123,6,0.5217705232039218,7.648811830917382,7,78.40793524142069,11.011976517991823,YouTube,Gaming,US,6706.192539526854
3,45,12.581839305498066,7,0.9270072693688158,8.786537384284749,7,47.42232256595469,5.070304516274322,YouTube,Gaming,US,4988.277201423186
10,4,6.043238674108027,2,0.5872961714077698,2.2196121666793935,2,69.04826319946878,0.5910211336300758,YouTube,Gaming,US,3350.2675528138575
0,14,15.664489685126078,3,0.7271330766149092,11.358764493861672,2,72.13842756385499,2.2573933847618193,Instagram,Education,India,2900.1767499460766
5,46,16.751848878818155,6,0.03526976598463438,10.931809037792476,6,86.59431444120546,14.637103336336157,Instagram,Education,US,6351.542321600495
10,57,4.166761175932285,1,0.17999531747737152,4.175017276301388,9,63.29857712979672,3.1367018590799294,YouTube,Vlog,Europe,4447.966792671331
1,15,3.6416706460318666,1,0.38777007751207404,12.97182783142645,9,61.234635741116456,12.578318208108882,Instagram,Education,Europe,4842.591662262547
3,31,4.426621533145514,8,0.48188612982120516,10.369349099242305,3,65.19847659680654,5.035332647064244,YouTube,Education,India,4102.139658547315
0,46,21.49785855162787,7,0.4587212015015576,7.220123570302282,2,54.1032145198957,8.379391268075345,YouTube,Education,US,5335.977051068007
10,64,12.081688837922181,3,0.07786224035210021,1.988167229553987,9,40.07141571638286,1.348774674915335,Instagram,Education,US,4368.166039703544
5,36,20.38426039294377,3,0.7556784701151009,1.2214167276690988,2,48.61919780825618,7.953449190585545,YouTube,Education,US,4882.449931286127
1,1,11.148928960375375,5,0.5535250812739463,7.190476542217869,1,79.68280008977212,10.82663971986526,Instagram,Gaming,India,3612.437459181002
10,23,23.578354644223097,5,0.562357635266719,6.882008135715479,2,39.36020960020654,6.209061846409534,Instagram,Gaming,India,4590.898783568098
11,37,4.52664814530458,1,0.35496841545523605,16.28045394212298,2,40.04900561680098,8.477186159538885,YouTube,Gaming,US,5553.673195239413
10,56,11.738883991297097,7,0.29133528509310336,5.807211596755788,4,90.00774317813737,10.373105397222881,Instagram,Education,Europe,5768.028049331884
9,24,22.526050674906617,7,0.9677286944119008,14.672539394563021,7,53.40304681928252,7.081348354696929,YouTube,Gaming,India,5357.834503822165
11,4,12.477040015471946,1,0.6986310109866922,16.914556148134128,5,82.18515571365813,8.376958522263731,Twitch,Education,US,5164.112383346414
7,48,8.154083836453012,1,0.3029610440252066,15.122402544822286,4,92.12351940163514,1.8628881588692774,YouTube,Education,India,4161.6825404574
3,67,13.167263069287852,4,0.9977677027624476,9.162871147574089,6,30.360937205991018,11.455294845713102,YouTube,Vlog,Europe,5432.484129316248
1,73,5.6986770610519,2,0.35873283518922994,2.8894896833402486,2,28.501892550036338,12.075089597335854,YouTube,Gaming,Europe,4833.951012078364
11,44,16.272436901618267,8,0.9350031869781651,16.40219499051647,2,47.10170314519524,1.1293691071068968,YouTube,Gaming,Europe,5134.810565619617
8,33,4.692117571324885,7,0.4558684646820388,11.095964399869853,4,48.88200074306501,10.024725672238963,Twitch,Gaming,US,5445.194203649061
11,67,17.52855683043721,9,0.4394639656994638,2.1904881234776363,2,66.07287109701764,7.468920399889097,YouTube,Education,Europe,5767.12569295358
6,20,22.78734305138544,8,0.9857102263453853,17.419630229508883,2,51.42821938781057,14.247801392039982,Twitch,Gaming,India,6143.9547443666
0,30,2.2673879783203006,7,0.1962023762846038,13.326690726585083,1,58.0423997620246,12.123760706421251,YouTube,Education,India,4827.7801696312545
11,71,11.880948509502984,3,0.2760856203503388,10.329245346420638,2,60.37102594164672,14.227727650966855,YouTube,Education,Europe,6501.8024880193425
2,20,19.597129601233753,9,0.5942095958383992,3.400264934599879,6,43.252969440209,0.6979925086049974,Instagram,Education,Europe,3531.34779651632
3,5,23.593959776389003,1,0.25456537240381183,13.287871448063502,9,40.61643738702471,12.69625908803749,Instagram,Gaming,US,5431.171528047099
0,30,23.640091486858843,4,0.17826759814296267,8.666083184503504,8,39.93405145291895,14.1407838598793,Twitch,Vlog,US,5749.333167634397
11,64,23.619166293742655,7,0.045824775474870405,2.9633507445075975,5,74.48283136191198,14.057308959156874,Instagram,Education,Europe,6552.741945244441
0,60,20.23859542056593,4,0.8288238932038571,9.277311175484945,3,41.98372494730988,1.0600074764287546,YouTube,Vlog,US,3605.416258360472
4,57,8.470930421758208,5,0.8799888604120316,14.866678489250779,7,54.395350464423316,0.9605328644255291,Twitch,Gaming,Europe,3962.318604821218
1,5,16.062543172139296,8,0.25137284724903686,1.985105210594482,1,25.398614003945173,14.723226279573913,YouTube,Education,India,5015.247024302751
0,34,16.778880801235807,5,0.20695763827969738,8.97981358161917,7,69.09108789280248,5.6425818807578105,Instagram,Gaming,India,4024.1070673212034
3,27,1.802656052162222,4,0.5367582693310353,10.656892015798919,9,68.45720175834077,5.151079607408428,Twitch,Education,India,3917.8621792255485
8,77,10.475385176879085,1,0.6010458727917101,11.513640760392054,7,27.688797559763028,5.821832482350681,YouTube,Education,US,5159.885626524218
10,3,7.128669722431112,7,0.03522413065636154,4.122029339116251,2,60.60379695843348,1.3185824113549671,YouTube,Gaming,India,3289.212240340722
11,31,13.666147769015804,8,0.035272051503942414,7.393836267464312,3,77.58634363646033,8.80238670984716,Twitch,Education,Europe,5601.2941175317355
7,27,2.0441919259062686,7,0.8853211625871749,16.45940061125856,8,78.35359931525483,11.250435562063625,YouTube,Gaming,India,5564.882197125395
8,21,7.254895726771476,3,0.20491089650867755,10.573684961236602,3,58.854345513370596,1.047343380571261,Instagram,Gaming,Europe,3617.4607451175307
9,44,13.01409610366316,2,0.9443161640579232,9.241403002800618,7,93.393816625824,4.834268630285476,YouTube,Gaming,India,4691.325560145405
4,75,16.702798096885097,7,0.10774635860574089,3.4100457877453056,7,48.1144473595009,8.80331317648193,YouTube,Education,Europe,5460.756003942786
10,32,20.256258486673705,5,0.25584695243110744,2.94046721982329,7,32.343252116734675,6.718697057964436,Twitch,Gaming,US,5387.96017852109
5,4,8.642145509439388,1,0.49361813877846694,7.682457481017872,1,90.17617465036751,7.3944941350346145,Instagram,Vlog,Europe,3612.361277657943
11,30,24.439919450449647,7,0.1618560427243041,12.255792538408974,4,39.50900495983863,5.317279724591347,YouTube,Education,US,5802.367538601284
2,71,2.2406073831711444,1,0.5673350650018971,14.67395594058388,2,52.74368466913157,7.464379088722618,YouTube,Vlog,US,4477.551863972556
10,28,2.5793696520179026,1,0.7005952404490695,14.997026043457986,3,53.38754060082681,0.7514011238255682,YouTube,Education,US,4086.5647528100676
1,63,20.062808088714956,7,0.05074764842215418,15.335743747551344,8,82.88602700300783,10.474493556291556,Instagram,Education,India,5622.8788777011205
8,66,7.837336345784317,8,0.855296208415612,9.082111680084365,2,45.468755110596675,7.962984248871292,YouTube,Education,India,5148.709884426195
3,65,1.0080455751589286,7,0.8214063730872888,4.405154258479052,1,85.43389239930228,3.827666718236751,YouTube,Vlog,Europe,4021.5558510745946
8,17,1.861663584228542,2,0.8079363756007768,4.159245040346207,7,42.946567387761704,2.149140225226548,YouTube,Gaming,US,4035.251531951321
10,63,3.3571084818365966,7,0.5730513452342189,3.5902723594406867,8,89.74567905981516,14.812823574571395,YouTube,Education,US,6540.904356209387
0,58,8.58087814732188,5,0.3310032906277174,1.5536330968837895,8,64.0023706285833,8.521898556094794,Instagram,Education,Europe,4436.073966911519
8,63,11.917458379496761,6,0.21539600364714107,14.068849521839894,3,48.52861492151871,5.190826346885742,Instagram,Gaming,India,4708.718455328237
6,30,12.43718780542892,3,0.03917616023056758,13.220809071694045,8,76.64148509028769,14.567846371610157,YouTube,Vlog,Europe,6340.183459634047
3,50,21.684274167390342,6,0.10601218864032635,13.230631642076643,6,64.90790428186745,4.197327867635998,YouTube,Education,US,5168.133427392167
5,41,14.886736711958775,7,0.28600995680013175,5.736489140883637,8,61.782382111569916,14.683081285164404,Twitch,Vlog,US,6104.788172063789
4,34,20.21675168713169,7,0.43194032696104656,2.7336496529240315,3,27.485819369892624,8.137727113736105,Twitch,Vlog,Europe,4410.1847251299
10,72,20.223729420682965,6,0.5803918053804344,11.993096863427008,9,46.43580309425407,4.53970173713628,YouTube,Vlog,India,4829.143589669245
0,58,23.662937494960048,3,0.47912276801251164,8.08383396857133,3,61.221515363760936,0.9919642869459646,Twitch,Education,US,3690.2199973560505
0,73,7.211427854234793,2,0.8153473471471776,8.449925326231192,2,84.32380210711213,5.2398493182808945,Twitch,Education,Europe,3892.7591263205904
1,11,11.284363650678687,1,0.8100656692541287,6.655219602880082,2,38.97205378255634,13.717268498353029,YouTube,Education,India,4564.056321038915
2,21,15.138231179449242,4,0.26736167798951704,10.757623302100404,9,46.82442610325963,9.743320484885793,Instagram,Vlog,India,4664.6567563437975
2,21,23.241616931093837,5,0.4122714675990403,9.462692136254528,3,69.63229837829577,4.002289473893283,YouTube,Vlog,Europe,4238.6584883000905
5,38,21.462146975205926,8,0.010055066850206296,3.5273162633311532,7,88.37379218645397,5.531267818160172,YouTube,Education,India,5013.395623339809
10,58,16.845584623602416,4,0.5607527177020396,11.55869461918213,9,88.37008810030278,10.507173714948458,Instagram,Education,Europe,6030.167116398784
5,1,14.31046576349742,1,0.7247153794740954,15.854868453427915,6,43.53117019744444,4.876159599144992,Instagram,Vlog,US,3608.6638408209983
7,38,17.73082734661067,4,0.13161917158682512,12.395290735552068,9,79.94624891791516,3.2387468168672626,Instagram,Gaming,India,4204.392345736041
2,36,12.619354495845599,2,0.4164303185908469,3.9752585409799863,6,89.90435723746094,10.302543588417059,YouTube,Vlog,Europe,4773.025873083403
0,31,3.535687702762184,3,0.6894192608665167,15.070189021133238,6,47.584132625310644,13.01590435474028,Instagram,Education,India,4913.397410495123
5,16,7.775933134039535,2,0.7788216272189179,5.818901130233564,6,52.51698010830859,13.492767256606617,Instagram,Gaming,India,4779.232434482858
7,22,14.330326208275334,1,0.9678528322257849,1.2255064226606804,7,34.80988633127533,4.673229521076344,Instagram,Gaming,US,4251.822134263198
10,34,8.754690146837948,3,0.2923705883599921,6.36448505976633,8,57.96704223656001,7.885093775159952,Instagram,Vlog,India,4679.434036625406
0,41,18.325413136430583,5,0.5565063762808771,7.094422272081444,6,50.93733361979997,6.440009154798129,Instagram,Education,Europe,4373.413852358864
7,36,20.36094113824747,2,0.9204130081794722,11.319664826614197,9,57.63428844774246,12.334869267132975,YouTube,Education,India,5757.149824730437
11,23,22.581563762480215,3,0.21847424620186429,17.266751073790306,5,82.89974023486906,11.80205454776013,Instagram,Gaming,US,6348.503174278634
0,40,16.229805759331978,3,0.9441713640762264,6.872498321684732,4,74.22783377490794,14.61878814942076,YouTube,Gaming,India,5112.702131976416
11,72,7.0125391951088965,8,0.6051458998078006,14.572701483031604,6,59.41301095034239,1.7697818630612976,Twitch,Vlog,India,4646.329409426004
11,7,12.523885828978221,7,0.9249784063725175,12.483783851806255,1,34.23519701325704,8.959652227800582,Twitch,Education,Europe,5009.6239446695345
0,20,22.251824555182182,6,0.18994791290426782,10.864813964082648,1,60.04223047942192,9.152838596764667,YouTube,Education,India,4647.4953254990305
6,29,18.190041581806117,4,0.06411336804023049,14.924248407701329,3,94.3876009884792,4.71981993566708,Twitch,Gaming,US,4848.361576524232
7,31,12.774751548867467,2,0.586627283798709,11.364059208131971,1,83.32633653363786,5.356936538639564,YouTube,Gaming,US,4694.461773739962
8,71,14.633568667789218,3,0.9545697471573554,4.264091227192485,9,57.30117811184318,3.867793237034996,YouTube,Education,US,5097.569132178723
3,60,7.288936340258076,1,0.9507261523371755,15.008411557698642,1,48.44315819225727,9.327337176751008,YouTube,Education,India,4612.983803716284
4,30,13.639682258472398,6,0.25004671198324724,14.222006044682884,5,66.41722894244018,7.181140211991986,YouTube,Gaming,India,4895.603532030677
7,43,24.606502905164398,2,0.4257758445896058,3.9450230584164876,1,29.193250007282593,3.291813245082593,Twitch,Gaming,India,3867.199336086866
3,28,23.7397813800376,5,0.8649865882463763,6.526965821203612,2,54.24987994642256,8.679438568023667,Instagram,Gaming,India,4270.692097891349
10,13,10.75408769907748,1,0.9719490747431634,10.176527669553508,4,62.51424341958249,11.890265684212855,YouTube,Vlog,US,5535.770627078925
8,35,9.501258302051053,1,0.9394734092846811,8.020045692569884,4,52.314961491885505,8.083918722277694,YouTube,Gaming,Europe,4876.276238996532
10,9,13.766168722082927,4,0.8008794958274136,2.823340804286844,6,52.946790574884155,13.596880413357244,YouTube,Vlog,India,5301.651704265026
1,7,19.693591331533923,9,0.795556642925366,11.960400771664924,5,29.264582501271395,9.453780192318353,Twitch,Education,US,5041.971188659741
1,29,1.9840406302506395,8,0.7022962955693802,14.995852443946607,5,75.99135376036861,14.973132731431416,YouTube,Vlog,India,5464.0888766540065
6,39,15.411337932447392,4,0.5745942464739279,8.118219293877688,5,74.1841521096288,4.043964659840956,YouTube,Gaming,US,4952.945565471143
10,7,24.631937326576868,5,0.5892525837222189,9.83482519609621,2,84.73398508793393,0.5748130387090516,YouTube,Gaming,US,4338.098353941375
2,70,4.766613460919978,8,0.6522127332208616,7.379906699105605,2,36.919629164403844,3.606153077014392,Twitch,Education,India,3781.0216640542253
11,21,22.197373483673456,7,0.31257062912501865,10.926991459778762,1,81.2304854224293,2.8932526644521053,Twitch,Gaming,US,5080.491096824602
0,47,15.743179536935635,2,0.653229863324359,10.983899024501362,7,28.86380439181553,11.364761581706633,Twitch,Gaming,US,5294.978889016096
11,43,23.569359511371736,8,0.472471011462704,1.8560962569293045,1,94.64066212138003,6.693746885711871,Instagram,Gaming,US,5435.690413097826
0,21,24.79531790876545,7,0.9458934624318909,9.338986181177647,7,25.310130158043044,1.1909129529328044,Instagram,Gaming,US,3924.099321308479
9,40,12.24644544746132,3,0.6842329037526866,13.804765121025113,3,91.29369080780027,3.7902895313330176,Instagram,Education,US,4497.668677739395
0,29,23.856427199475668,9,0.21055709301414904,4.016762899215148,4,64.38553648866804,9.694595447016756,YouTube,Gaming,India,4726.952522172037
10,33,23.148676676550576,8,0.662698011763526,17.652233063437656,3,50.15394645515006,10.298439655528915,Instagram,Gaming,India,5870.200513963354
1,13,18.093688878890873,8,0.616296083908338,5.5853739650383645,3,82.3131171054304,14.223975135135623,Instagram,Vlog,India,4800.523567239702
7,78,1.1280064948276722,5,0.6082925978051454,3.6477075763343896,3,75.1315946169367,4.619691416491824,Instagram,Education,US,4204.331166788369
9,33,20.5350507968464,3,0.6360396678610524,5.700088326948816,2,70.53098850408435,13.315674687217845,YouTube,Gaming,Europe,6205.496291276993
1,28,17.917264654871474,5,0.6404319604920031,8.533240829882406,9,90.70317757680921,7.556694757467522,YouTube,Vlog,US,4819.819950040245
2,39,21.804746563499883,4,0.4332837458387948,4.771563835505282,4,92.9747492368263,9.466744519223589,Instagram,Gaming,India,4269.146307315257
5,27,5.731039158749875,5,0.8404557468280831,5.88323858638159,3,67.13568860426615,8.471510272389635,YouTube,Gaming,India,4328.238935460166
